gene_name	number_of_transposon_per_gene	number_of_read_pergene
SMF3 	90 	1317 	
MLH2 	133 	2022 	
YLR036C 	9 	41 	
PAU23 	8 	54 	
COX12 	22 	270 	
RIC1 	101 	1706 	
AFB1 	14 	287 	
YLR041W 	6 	47 	
YLR042C 	29 	522 	
TRX1 	6 	5 	
PDC1 	220 	1828 	
STU2 	187 	3029 	
YLR046C 	29 	239 	
FRE8 	111 	1596 	
RPS0B 	23 	449 	
YLR049C 	36 	241 	
YLR050C 	8 	191 	
FCF2 	12 	155 	
IES3 	8 	30 	
YLR053C 	28 	425 	
OSW2 	93 	2883 	
SPT8 	70 	2055 	
ERG3 	44 	1213 	
MNL2 	72 	1394 	
SHM2 	140 	4303 	
REX2 	84 	635 	
FRS1 	205 	1437 	
RPL22A 	56 	316 	
BUD28 	34 	190 	
BMT6 	103 	392 	
PER33 	71 	279 	
ENV10 	63 	1186 	
SPC3 	2 	1 	
PET309 	74 	1601 	
FYV7 	6 	15 	
MEF1 	66 	1306 	
XYL2 	47 	615 	
RGR1 	88 	1915 	
YLR072W 	70 	1552 	
RFU1 	32 	762 	
BUD20 	17 	103 	
RPL10 	22 	479 	
YLR076C 	17 	362 	
FMP25 	26 	197 	
BOS1 	16 	213 	
SIC1 	4 	5 	
EMP46 	24 	430 	
GAL2 	80 	1760 	
SRL2 	39 	522 	
EMP70 	28 	216 	
RAX2 	87 	2256 	
ARP6 	69 	1644 	
SMC4 	142 	3303 	
CSF1 	215 	4415 	
GAA1 	66 	1497 	
ALT1 	61 	755 	
XDJ1 	59 	1272 	
GEP5 	39 	440 	
SUL2 	52 	738 	
NYV1 	27 	1054 	
GIS3 	23 	227 	
IOC2 	112 	2178 	
KIN2 	114 	2379 	
HRT3 	17 	214 	
CHA4 	100 	2197 	
ICT1 	18 	179 	
MIM2 	17 	168 	
ERG27 	24 	301 	
YLR101C 	18 	196 	
APC9 	51 	1537 	
CDC45 	62 	1457 	
LCL2 	19 	643 	
SEN2 	66 	1090 	
MDN1 	518 	11748 	
REX3 	22 	476 	
YLR108C 	67 	1095 	
AHP1 	20 	355 	
CCW12 	17 	779 	
YLR111W 	26 	808 	
YLR112W 	54 	1239 	
HOG1 	28 	364 	
AVL9 	111 	3194 	
CFT2 	81 	1609 	
MSL5 	70 	1913 	
CLF1 	73 	1863 	
YLR118C 	14 	199 	
SRN2 	9 	89 	
YPS1 	21 	221 	
YLR120W-A 	21 	257 	
YPS3 	101 	1792 	
YLR122C 	16 	333 	
YLR123C 	10 	193 	
YLR124W 	45 	778 	
YLR125W 	9 	96 	
YLR126C 	65 	1735 	
APC2 	203 	7456 	
DCN1 	25 	117 	
DIP2 	117 	2275 	
ZRT2 	47 	1074 	
ACE2 	69 	1558 	
USB1 	33 	211 	
CKI1 	52 	814 	
PDC5 	90 	3290 	
SLX4 	96 	2648 	
TIS11 	44 	1366 	
RKM5 	68 	2234 	
NHA1 	136 	3461 	
SLS1 	216 	8482 	
YLR140W 	26 	1081 	
RRN5 	204 	5109 	
PUT1 	162 	6869 	
DPH6 	276 	8645 	
ACF2 	48 	774 	
RMP1 	145 	11429 	
SPE4 	216 	7154 	
YLR146W-A 	15 	177 	
SMD3 	22 	578 	
PEP3 	210 	6891 	
YLR149C 	193 	7553 	
YLR149C-A 	5 	22 	
STM1 	59 	832 	
PCD1 	67 	1160 	
YLR152C 	57 	987 	
ACS2 	220 	9235 	
RNH203 	22 	313 	
YLR154W-A 	8 	16 	
YLR154W-B 	29 	378 	
TAR1 	54 	671 	
YLR154W-E 	21 	47 	
YLR154W-F 	10 	87 	
YLR154C-G 	0 	0 	
YLR154C-H 	23 	871 	
ASP3-1 	228 	10444 	
YLR156W 	2 	1 	
YLR156C-A 	0 	0 	
ASP3-2 	145 	5739 	
YLR157W-D 	25 	614 	
YLR157W-E 	31 	398 	
YLR157C-C 	10 	175 	
ASP3-3 	129 	4487 	
YLR159W 	41 	3747 	
YLR159C-A 	6 	13 	
ASP3-4 	167 	4523 	
YLR161W 	18 	111 	
YLR162W 	23 	70 	
RRT15 	136 	975 	
MAS1 	261 	1890 	
YLR163W-A 	23 	162 	
SHH4 	56 	187 	
PUS5 	75 	369 	
SEC10 	288 	5988 	
RPS31 	25 	576 	
UPS2 	97 	2903 	
YLR169W 	47 	1969 	
APS1 	49 	1031 	
YLR171W 	49 	550 	
DPH5 	6 	77 	
YLR173W 	66 	1922 	
IDP2 	26 	456 	
CBF5 	101 	2273 	
RFX1 	512 	150948 	
YLR177W 	138 	3436 	
TFS1 	42 	477 	
YLR179C 	37 	623 	
SAM1 	15 	211 	
VTA1 	23 	284 	
SWI6 	157 	2796 	
TOS4 	72 	1252 	
YLR184W 	61 	859 	
RPL37A 	29 	653 	
EMG1 	36 	680 	
SKG3 	98 	2070 	
MDL1 	86 	2712 	
ATG26 	178 	4152 	
MMR1 	114 	2930 	
PEX13 	103 	2145 	
HCR1 	39 	577 	
UPS1 	14 	193 	
YLR194C 	34 	718 	
NMT1 	14 	279 	
PWP1 	77 	1075 	
NOP56 	45 	812 	
YLR198C 	9 	115 	
PBA1 	23 	178 	
YKE2 	10 	81 	
COQ9 	23 	185 	
YLR202C 	7 	25 	
MSS51 	66 	1162 	
QRI5 	10 	100 	
HMX1 	31 	497 	
ENT2 	51 	1618 	
HRD3 	77 	1418 	
SEC13 	29 	466 	
PNP1 	41 	1069 	
CLB4 	69 	1842 	
ATG38 	21 	96 	
TUB4 	10 	93 	
CRR1 	90 	3883 	
FRE1 	125 	2769 	
CDC123 	80 	1341 	
CPR6 	126 	4218 	
YLR217W 	9 	232 	
COA4 	18 	351 	
MSC3 	78 	1485 	
CCC1 	23 	405 	
RSA3 	25 	374 	
UTP13 	145 	4814 	
YLR222C-A 	5 	5 	
IFH1 	101 	2617 	
YLR224W 	46 	925 	
YLR225C 	16 	142 	
BUR2 	15 	339 	
ADY4 	47 	661 	
ECM22 	161 	4705 	
CDC42 	6 	39 	
YLR230W 	4 	26 	
BNA5 	77 	1957 	
YLR232W 	5 	41 	
EST1 	75 	1903 	
TOP3 	165 	3659 	
YLR235C 	39 	1722 	
YLR236C 	39 	1835 	
THI7 	84 	1520 	
FAR10 	26 	341 	
LIP2 	53 	613 	
VPS34 	73 	952 	
YLR241W 	134 	2422 	
ARV1 	63 	1005 	
GPN3 	8 	32 	
MAP1 	28 	269 	
CDD1 	15 	307 	
ERF2 	15 	264 	
IRC20 	108 	1958 	
RCK2 	59 	1184 	
YEF3 	196 	5413 	
SSP120 	24 	396 	
SYM1 	11 	199 	
YLR252W 	3 	11 	
MCP2 	44 	893 	
NDL1 	17 	198 	
YLR255C 	33 	873 	
HAP1 	231 	5804 	
YLR257W 	39 	420 	
GSY2 	98 	1827 	
HSP60 	48 	1068 	
LCB5 	59 	1184 	
VPS63 	0 	0 	
YPT6 	1 	0 	
TMA7 	2 	3 	
RED1 	68 	975 	
RPS28B 	7 	65 	
YLR264C-A 	0 	0 	
NEJ1 	47 	991 	
PDR8 	63 	934 	
BOP2 	58 	943 	
SEC22 	28 	584 	
YLR269C 	12 	340 	
DCS1 	39 	855 	
YLR271W 	31 	677 	
YCS4 	97 	1930 	
PIG1 	31 	711 	
MCM5 	64 	1000 	
SMD2 	6 	113 	
DBP9 	85 	1407 	
YSH1 	74 	1221 	
YLR278C 	79 	1749 	
YLR279W 	40 	585 	
YLR280C 	15 	253 	
YLR281C 	17 	282 	
YLR282C 	9 	148 	
YLR283W 	24 	455 	
ECI1 	57 	1428 	
NNT1 	58 	1092 	
YLR285C-A 	4 	26 	
CTS1 	63 	603 	
YLR286W-A 	4 	14 	
YLR287C 	24 	609 	
RPS30A 	0 	0 	
MEC3 	49 	1262 	
GUF1 	22 	356 	
YLR290C 	12 	128 	
GCD7 	40 	1054 	
SEC72 	4 	8 	
GSP1 	88 	1483 	
YLR294C 	0 	0 	
ATP14 	5 	28 	
YLR296W 	25 	247 	
YLR297W 	11 	47 	
YHC1 	15 	113 	
ECM38 	35 	606 	
YLR299C-A 	0 	0 	
EXG1 	18 	230 	
HRI1 	25 	435 	
YLR302C 	13 	114 	
MET17 	30 	481 	
ACO1 	32 	625 	
STT4 	116 	2459 	
UBC12 	26 	522 	
CDA1 	41 	1408 	
YLR307C-A 	2 	17 	
CDA2 	12 	87 	
IMH1 	30 	334 	
CDC25 	54 	623 	
YLR311C 	24 	290 	
YLR312C 	27 	344 	
MRPL15 	10 	65 	
SPH1 	15 	39 	
CDC3 	59 	1361 	
NKP2 	17 	207 	
TAD3 	28 	537 	
YLR317W 	5 	121 	
EST2 	88 	1717 	
BUD6 	65 	721 	
MMS22 	119 	2621 	
SFH1 	26 	683 	
VPS65 	0 	0 	
CWC24 	9 	40 	
PEX30 	46 	679 	
RPL38 	4 	6 	
YLR326W 	10 	170 	
TMA10 	2 	1 	
NMA1 	84 	1927 	
REC102 	18 	398 	
CHS5 	56 	1060 	
JIP3 	3 	11 	
MID2 	36 	391 	
RPS25B 	22 	308 	
YLR334C 	4 	21 	
NUP2 	59 	767 	
SGD1 	63 	870 	
VRP1 	59 	1122 	
OPI9 	17 	356 	
YLR339C 	8 	12 	
RPP0 	34 	566 	
SPO77 	51 	993 	
FKS1 	130 	2386 	
YLR342W-A 	13 	159 	
GAS2 	43 	483 	
RPL26A 	52 	1420 	
YLR345W 	28 	449 	
YLR346C 	2 	1 	
KAP95 	101 	2798 	
YLR347W-A 	6 	57 	
DIC1 	17 	345 	
YLR349W 	7 	37 	
ORM2 	13 	227 	
NIT3 	27 	433 	
YLR352W 	94 	2605 	
BUD8 	39 	651 	
TAL1 	17 	115 	
ILV5 	5 	25 	
ATG33 	16 	361 	
RSC2 	35 	673 	
YLR358C 	7 	171 	
ADE13 	153 	5673 	
VPS38 	30 	501 	
DCR2 	21 	293 	
YLR361C-A 	8 	112 	
STE11 	51 	634 	
NMD4 	11 	35 	
YLR363W-A 	20 	115 	
GRX8 	9 	126 	
YLR365W 	14 	42 	
YLR364C-A 	4 	7 	
YLR366W 	15 	23 	
RPS22B 	18 	255 	
MDM30 	49 	825 	
SSQ1 	42 	594 	
ARC18 	16 	198 	
ROM2 	119 	2891 	
ELO3 	19 	238 	
VID22 	53 	1236 	
YLR374C 	8 	41 	
STP3 	16 	280 	
PSY3 	48 	1830 	
FBP1 	63 	569 	
SEC61 	23 	222 	
YLR379W 	4 	4 	
CSR1 	25 	323 	
CTF3 	108 	2477 	
NAM2 	80 	1510 	
SMC6 	60 	1104 	
IKI3 	122 	1746 	
SWC7 	28 	591 	
VAC14 	84 	2124 	
REH1 	75 	1337 	
RPS29A 	51 	1732 	
STE23 	44 	516 	
ECM19 	5 	51 	
CCW14 	3 	2 	
ART10 	39 	648 	
ATP10 	14 	247 	
CST9 	42 	1025 	
COX8 	5 	5 	
VPS33 	60 	1245 	
AFG2 	60 	905 	
SKI2 	69 	1541 	
BDF1 	39 	751 	
YLR399W-A 	0 	0 	
YLR400W 	10 	71 	
DUS3 	33 	312 	
YLR402W 	1 	0 	
SFP1 	45 	595 	
FLD1 	61 	1114 	
DUS4 	34 	494 	
RPL31B 	31 	956 	
YLR406C-A 	2 	1 	
YLR407W 	36 	434 	
BLS1 	16 	370 	
UTP21 	70 	1588 	
VIP1 	59 	614 	
CTR3 	7 	25 	
BER1 	42 	1332 	
YLR412C-A 	6 	35 	
INA1 	56 	927 	
PUN1 	12 	380 	
YLR415C 	10 	102 	
YLR416C 	18 	166 	
VPS36 	36 	1107 	
CDC73 	24 	540 	
YLR419W 	115 	2278 	
URA4 	16 	107 	
RPN13 	10 	141 	
YLR422W 	158 	3799 	
ATG17 	59 	1996 	
SPP382 	64 	1151 	
TUS1 	75 	1380 	
TDA5 	29 	285 	
MAG2 	53 	557 	
YLR428C 	3 	26 	
CRN1 	61 	1421 	
SEN1 	161 	3387 	
ATG23 	65 	2829 	
IMD3 	62 	1610 	
CNA1 	48 	1119 	
YLR434C 	15 	242 	
TSR2 	27 	187 	
ECM30 	83 	1080 	
DIF1 	12 	111 	
YLR437C-A 	3 	4 	
CAR2 	21 	157 	
LSM3 	12 	290 	
MRPL4 	43 	744 	
SEC39 	62 	687 	
RPS1A 	12 	211 	
SIR3 	52 	923 	
ECM7 	41 	1064 	
YLR444C 	8 	63 	
GMC2 	21 	510 	
YLR446W 	28 	518 	
VMA6 	30 	795 	
RPL6B 	27 	563 	
FPR4 	28 	325 	
HMG2 	92 	1541 	
LEU3 	86 	1195 	
SST2 	73 	771 	
RIF2 	74 	651 	
FMP27 	172 	3071 	
YLR455W 	31 	323 	
YLR456W 	18 	158 	
NBP1 	7 	8 	
YLR458W 	0 	0 	
GAB1 	14 	82 	
YLR460C 	53 	1159 	
PAU4 	5 	92 	
YLR462W 	10 	28 	
YLR463C 	6 	13 	
YLR464W 	38 	647 	
BSC3 	11 	109 	
YRF1-4 	169 	3968 	
YLR466C-A 	24 	442 	
YLR466C-B 	2 	1 	
YRF1-5 	172 	3116 	
YLR467C-A 	9 	63 	
YML133C 	113 	2535 	
YML133W-B 	11 	179 	
YML133W-A 	17 	189 	
COS3 	30 	463 	
YML131W 	62 	725 	
ERO1 	52 	616 	
COX14 	7 	49 	
MSC1 	31 	507 	
RSC9 	64 	1088 	
ERG13 	47 	853 	
PGA3 	55 	1152 	
TUB3 	57 	822 	
PHO84 	104 	2493 	
YML122C 	26 	283 	
GTR1 	34 	662 	
NDI1 	77 	1559 	
YML119W 	51 	504 	
NGL3 	150 	4092 	
NAB6 	241 	6769 	
YML116W-A 	21 	350 	
ATR1 	106 	3094 	
VAN1 	93 	2964 	
TAF8 	91 	1967 	
DAT1 	43 	2047 	
CTK3 	137 	5176 	
BUL2 	121 	4002 	
COQ5 	29 	868 	
ZDS2 	180 	3394 	
YML108W 	31 	238 	
PML39 	8 	76 	
URA5 	50 	1031 	
SEC65 	85 	3767 	
MDM1 	170 	6085 	
NUP188 	126 	3500 	
CAC2 	304 	10720 	
YML101C-A 	48 	1763 	
CUE4 	65 	1114 	
YML100W-A 	30 	1787 	
TSL1 	279 	11407 	
YML099W-A 	9 	172 	
ARG81 	160 	3928 	
TAF13 	4 	19 	
VPS9 	57 	1984 	
YML096W 	63 	1522 	
RAD10 	65 	1669 	
YML094C-A 	29 	367 	
GIM5 	45 	718 	
UTP14 	156 	4662 	
PRE8 	23 	156 	
RPM2 	193 	5256 	
YML090W 	26 	757 	
YML089C 	17 	514 	
UFO1 	139 	4407 	
AIM33 	70 	2188 	
ALO1 	51 	634 	
TUB1 	32 	383 	
YML084W 	10 	118 	
YML083C 	42 	1378 	
YML082W 	32 	271 	
ATP18 	8 	161 	
TDA9 	192 	4409 	
DUS1 	87 	2863 	
YML079W 	75 	1252 	
CPR3 	20 	457 	
BET5 	16 	540 	
WAR1 	250 	9020 	
HMG1 	127 	2438 	
FPR3 	54 	1559 	
RPL6A 	58 	1461 	
TCB3 	297 	11920 	
COG8 	114 	2462 	
DAK1 	59 	730 	
POB3 	182 	5464 	
ITT1 	271 	13716 	
ERV41 	225 	7673 	
SMA2 	84 	1341 	
ORC1 	269 	10848 	
TEM1 	37 	662 	
RPS1B 	85 	1532 	
MFT1 	47 	1631 	
PIF1 	134 	7457 	
OGG1 	191 	8610 	
NTE1 	643 	25354 	
HUG1 	63 	3596 	
SML1 	9 	43 	
YML057C-A 	89 	1175 	
CMP2 	302 	1507 	
IMD4 	432 	2291 	
SPC2 	259 	1774 	
CYB2 	383 	6947 	
YML054C-A 	14 	307 	
YML053C 	34 	4319 	
SUR7 	46 	539 	
GAL80 	97 	4174 	
AIM32 	10 	51 	
RSE1 	455 	16894 	
GSF2 	120 	5082 	
YML047W-A 	58 	3787 	
PRM6 	149 	7556 	
PRP39 	246 	7066 	
RRN11 	225 	6778 	
CAT2 	96 	1887 	
VPS71 	39 	767 	
YMD8 	36 	698 	
YML037C 	72 	743 	
CGI121 	31 	642 	
AMD1 	136 	3770 	
YML034C-A 	12 	91 	
SRC1 	149 	2411 	
RAD52 	84 	1492 	
YML031C-A 	29 	189 	
NDC1 	117 	1825 	
RCF1 	16 	161 	
USA1 	147 	3579 	
TSA1 	40 	468 	
YOX1 	21 	285 	
RPS18B 	53 	641 	
YML6 	47 	514 	
RPS17A 	21 	190 	
NSE5 	64 	1176 	
APT1 	12 	265 	
UNG1 	53 	596 	
YML020W 	106 	721 	
OST6 	211 	2101 	
YML018C 	149 	1491 	
PSP2 	64 	651 	
PPZ1 	95 	1686 	
TAF11 	20 	301 	
TRM9 	30 	519 	
UBX2 	36 	383 	
YML012C-A 	5 	96 	
ERV25 	15 	280 	
RAD33 	5 	22 	
SPT5 	126 	3471 	
YML009W-B 	14 	231 	
YML009C-A 	12 	178 	
MRPL39 	6 	103 	
ERG6 	31 	508 	
YML007C-A 	3 	9 	
YAP1 	68 	1883 	
GIS4 	62 	1237 	
TRM12 	194 	1795 	
GLO1 	114 	721 	
YML003W 	70 	319 	
YML002W 	241 	1738 	
YPT7 	3 	6 	
CDC5 	79 	1810 	
YMR001C-A 	3 	21 	
MIX17 	2 	1 	
AIM34 	39 	809 	
MVP1 	69 	1072 	
TAF4 	20 	293 	
PLB2 	67 	1641 	
YMR007W 	6 	37 	
PLB1 	93 	2218 	
ADI1 	8 	42 	
YMR010W 	22 	279 	
HXT2 	40 	796 	
CLU1 	118 	2502 	
SEC59 	46 	1122 	
YMR013C-A 	8 	232 	
YMR013W-A 	0 	0 	
BUD22 	24 	345 	
ERG5 	69 	1573 	
SOK2 	95 	1735 	
SPO20 	14 	58 	
YMR018W 	33 	656 	
STB4 	71 	1882 	
FMS1 	55 	1435 	
MAC1 	58 	1572 	
UBC7 	8 	49 	
MSS1 	84 	1825 	
MRPL3 	44 	566 	
CSI1 	21 	224 	
PEX12 	13 	105 	
YMR027W 	69 	2504 	
TAP42 	15 	105 	
FAR8 	24 	197 	
RSF1 	47 	760 	
EIS1 	88 	2019 	
YMR031W-A 	13 	151 	
HOF1 	40 	602 	
YMR030W-A 	7 	22 	
ARP9 	87 	1921 	
YMR034C 	17 	145 	
IMP2 	21 	206 	
MIH1 	57 	1396 	
MSN2 	68 	1717 	
CCS1 	45 	739 	
SUB1 	42 	1099 	
YET2 	11 	42 	
ARA2 	55 	1466 	
ARG80 	16 	109 	
MCM1 	14 	112 	
IOC4 	59 	726 	
YMR046W-A 	10 	60 	
NUP116 	186 	7281 	
CSM3 	32 	466 	
ERB1 	102 	2638 	
FAR3 	18 	130 	
YMR052C-A 	18 	157 	
STB2 	92 	2446 	
STV1 	92 	2291 	
BUB2 	4 	4 	
AAC1 	20 	182 	
YMR057C 	27 	588 	
FET3 	117 	2078 	
SEN15 	12 	255 	
SAM37 	72 	1424 	
RNA14 	101 	2686 	
ARG7 	103 	2387 	
RIM9 	90 	3146 	
AEP1 	110 	2462 	
KAR5 	59 	938 	
SOV1 	119 	2439 	
UBX4 	59 	1581 	
AVO2 	5 	16 	
NAT4 	52 	488 	
MOT3 	29 	242 	
TVP18 	7 	80 	
ABF2 	40 	1294 	
IRC21 	57 	3049 	
YMR074C 	2 	1 	
RCO1 	124 	3746 	
YMR075C-A 	25 	696 	
PDS5 	203 	8818 	
VPS20 	70 	3641 	
CTF18 	308 	8370 	
SEC14 	99 	3709 	
NAM7 	354 	10544 	
ISF1 	21 	393 	
YMR082C 	46 	2051 	
ADH3 	72 	2050 	
YMR084W 	85 	3780 	
YMR085W 	82 	3457 	
SEG1 	250 	7182 	
YMR086C-A 	17 	311 	
YMR087W 	48 	514 	
VBA1 	47 	655 	
YTA12 	269 	10286 	
YMR090W 	42 	1291 	
NPL6 	194 	4231 	
AIP1 	329 	6620 	
UTP15 	253 	2442 	
CTF13 	165 	951 	
SNO1 	145 	8327 	
SNZ1 	12 	78 	
MTG1 	2 	1 	
ATP25 	17 	293 	
YMR099C 	6 	18 	
MUB1 	682 	41276 	
SRT1 	217 	15922 	
YMR102C 	361 	11708 	
YMR103C 	68 	1637 	
YPK2 	185 	7276 	
PGM2 	374 	17530 	
YMR105W-A 	19 	445 	
YKU80 	344 	17952 	
SPG4 	29 	891 	
ILV2 	693 	113052 	
MYO5 	375 	8787 	
HFD1 	550 	4316 	
YMR111C 	222 	2256 	
MED11 	36 	135 	
FOL3 	134 	1477 	
YMR114C 	95 	2941 	
MGR3 	98 	1472 	
ASC1 	176 	6056 	
SPC24 	6 	77 	
SHH3 	4 	5 	
ASI1 	148 	3216 	
YMR119W-A 	5 	17 	
ADE17 	489 	150745 	
RPL15B 	14 	97 	
YMR122C 	31 	612 	
YMR122W-A 	27 	361 	
PKR1 	39 	848 	
EPO1 	74 	1761 	
STO1 	170 	3041 	
DLT1 	44 	802 	
SAS2 	68 	1376 	
ECM16 	160 	3466 	
POM152 	161 	4465 	
YMR130W 	44 	1376 	
RRB1 	95 	1947 	
JLP2 	27 	361 	
REC114 	123 	3018 	
ERG29 	48 	722 	
GID8 	73 	1682 	
YMR135W-A 	24 	558 	
GAT2 	42 	644 	
PSO2 	56 	1164 	
CIN4 	34 	277 	
RIM11 	35 	453 	
SIP5 	36 	381 	
YMR141C 	12 	98 	
RPL13B 	24 	327 	
YMR141W-A 	8 	144 	
RPS16A 	34 	389 	
YMR144W 	53 	710 	
NDE1 	57 	1760 	
TIF34 	18 	59 	
YMR147W 	22 	212 	
OSW5 	19 	111 	
SWP1 	51 	1167 	
IMP1 	23 	626 	
YIM2 	43 	1031 	
YIM1 	26 	262 	
NUP53 	15 	136 	
YMR153C-A 	2 	4 	
RIM13 	116 	4498 	
YMR155W 	111 	2426 	
TPP1 	28 	363 	
AIM36 	77 	2287 	
MRPS8 	73 	2402 	
YMR158C-A 	1 	0 	
YMR158W-B 	22 	192 	
ATG16 	30 	334 	
YMR160W 	31 	513 	
HLJ1 	50 	807 	
DNF3 	242 	7363 	
INP2 	57 	1125 	
MSS11 	49 	1007 	
PAH1 	71 	1310 	
YMR166C 	30 	442 	
MLH1 	111 	2495 	
CEP3 	69 	1669 	
ALD3 	78 	919 	
ALD2 	64 	1986 	
EAR1 	25 	347 	
HOT1 	78 	2038 	
YMR172C-A 	2 	2 	
DDR48 	69 	1787 	
YMR173W-A 	62 	1709 	
PAI3 	30 	519 	
SIP18 	27 	531 	
YMR175W-A 	22 	257 	
ECM5 	180 	5160 	
MMT1 	40 	441 	
YMR178W 	25 	365 	
SPT21 	115 	2200 	
CTL1 	57 	1160 	
YMR181C 	17 	230 	
RGM1 	7 	23 	
YMR182W-A 	2 	2 	
SSO2 	15 	255 	
ADD37 	17 	209 	
RTP1 	66 	900 	
HSC82 	24 	443 	
YMR187C 	55 	1158 	
MRPS17 	27 	1046 	
GCV2 	184 	4859 	
SGS1 	111 	2583 	
SPG5 	45 	766 	
GYL1 	73 	1587 	
MRPL24 	49 	1159 	
YMR193C-A 	13 	231 	
RPL36A 	21 	251 	
CMC4 	10 	48 	
YMR194C-A 	2 	7 	
ICY1 	4 	59 	
YMR196W 	127 	1238 	
VTI1 	23 	570 	
CIK1 	42 	700 	
CLN1 	29 	483 	
ROT1 	13 	99 	
RAD14 	46 	1073 	
ERG2 	5 	6 	
TOM40 	6 	19 	
INP1 	20 	249 	
PFK2 	46 	559 	
YMR206W 	16 	148 	
HFA1 	250 	5951 	
ERG12 	47 	840 	
YMR209C 	24 	657 	
YMR210W 	26 	259 	
DML1 	5 	50 	
EFR3 	85 	1837 	
CEF1 	24 	228 	
SCJ1 	40 	354 	
GAS3 	55 	808 	
SKY1 	57 	945 	
GUA1 	44 	1071 	
TRS130 	135 	2722 	
ESC1 	177 	2882 	
ERG8 	0 	0 	
YMR221C 	58 	981 	
FSH2 	3 	7 	
UBP8 	35 	446 	
MRE11 	58 	1276 	
MRPL44 	54 	941 	
YMR226C 	6 	29 	
TAF7 	52 	625 	
MTF1 	24 	298 	
RRP5 	84 	1459 	
RPS10B 	18 	160 	
YMR230W-A 	13 	283 	
PEP5 	86 	2150 	
FUS2 	4 	23 	
TRI1 	4 	25 	
RNH1 	1 	0 	
RNA1 	44 	675 	
TAF9 	34 	987 	
BCH1 	71 	1361 	
DFG5 	42 	1189 	
RNT1 	16 	186 	
CUS1 	13 	92 	
YHM2 	8 	39 	
RPL20A 	13 	57 	
YMR242W-A 	3 	2 	
ZRC1 	12 	79 	
YMR244W 	41 	529 	
COA6 	2 	7 	
YMR245W 	3 	78 	
FAA4 	35 	280 	
RKR1 	175 	3334 	
YMR247W-A 	1 	0 	
GAD1 	30 	261 	
GTO3 	26 	792 	
HOR7 	11 	243 	
YMR252C 	12 	194 	
YMR253C 	34 	399 	
YMR254C 	0 	0 	
GFD1 	9 	40 	
COX7 	4 	13 	
PET111 	38 	464 	
ROY1 	38 	882 	
TRM732 	172 	3584 	
TIF11 	8 	55 	
TPS3 	61 	643 	
YMR262W 	24 	263 	
SAP30 	35 	537 	
CUE1 	11 	67 	
YMR265C 	28 	394 	
RSN1 	62 	625 	
PPA2 	15 	209 	
PRP24 	36 	616 	
TMA23 	14 	247 	
RRN9 	19 	195 	
URA10 	7 	98 	
SCS7 	13 	43 	
YMR272W-A 	1 	0 	
YMR272W-B 	2 	2 	
ZDS1 	79 	1315 	
RCE1 	21 	340 	
BUL1 	76 	1218 	
DSK2 	64 	1336 	
FCP1 	33 	512 	
PRM15 	43 	817 	
YMR279C 	83 	2289 	
CAT8 	91 	1614 	
GPI12 	60 	2033 	
AEP2 	42 	562 	
RIT1 	50 	767 	
YKU70 	11 	81 	
NGL2 	34 	756 	
MRPL33 	10 	225 	
DSS1 	124 	3564 	
HSH155 	81 	2577 	
ABZ2 	28 	519 	
HAS1 	47 	589 	
YMR290W-A 	5 	22 	
TDA1 	45 	544 	
GOT1 	11 	60 	
HER2 	41 	347 	
JNM1 	10 	119 	
YMR294W-A 	7 	237 	
YMR295C 	31 	614 	
LCB1 	28 	279 	
PRC1 	50 	1012 	
LIP1 	14 	285 	
DYN3 	31 	479 	
ADE4 	36 	707 	
ATM1 	42 	967 	
YME2 	48 	879 	
ADH2 	77 	921 	
UBP15 	97 	1574 	
YMR304C-A 	5 	5 	
SCW10 	29 	480 	
FKS3 	162 	3325 	
YMR306C-A 	6 	46 	
GAS1 	34 	694 	
YMR307C-A 	3 	46 	
PSE1 	74 	1129 	
NIP1 	105 	2890 	
YMR310C 	28 	315 	
GLC8 	23 	209 	
ELP6 	70 	1741 	
TGL3 	37 	408 	
PRE5 	9 	85 	
YMR315W 	10 	122 	
YMR315W-A 	1 	0 	
DIA1 	32 	446 	
YMR316C-A 	14 	188 	
YMR316C-B 	5 	62 	
YMR317W 	123 	2586 	
ADH6 	4 	4 	
FET4 	40 	571 	
YMR320W 	15 	339 	
YMR321C 	9 	65 	
SNO4 	6 	49 	
ERR3 	27 	587 	
YMR324C 	0 	0 	
PAU19 	8 	12 	
YMR326C 	3 	12 	
YRF1-6 	146 	3122 	
YNL339W-B 	10 	160 	
YNL339W-A 	18 	200 	
YNL338W 	5 	23 	
YNL337W 	6 	35 	
COS1 	61 	1228 	
DDI3 	21 	280 	
SNO2 	25 	197 	
SNZ2 	20 	464 	
THI12 	30 	558 	
AAD14 	25 	269 	
RPD3 	42 	690 	
PEX6 	137 	2465 	
MDJ2 	13 	130 	
EGT2 	196 	3839 	
PFA3 	21 	305 	
FIG4 	139 	2808 	
YNL324W 	17 	110 	
LEM3 	138 	4068 	
KRE1 	49 	1154 	
VNX1 	188 	5246 	
YNL320W 	37 	764 	
YNL319W 	44 	983 	
HXT14 	113 	3051 	
PFS2 	87 	2014 	
PHA2 	49 	767 	
ATP11 	66 	1705 	
DAL82 	55 	1824 	
EMW1 	166 	6247 	
RFA2 	75 	2690 	
SKP2 	76 	1948 	
ZIM17 	17 	143 	
STB1 	111 	1812 	
KRI1 	59 	740 	
MCK1 	63 	1665 	
